2.500000,2.962279
3.000000,3.088260
4.500000,2.421291
4.000000,3.833207
3.500000,3.579764
3.500000,3.305082
3.500000,3.185874
3.500000,3.240012
4.000000,3.449918
5.000000,3.919844
2.500000,3.320872
2.000000,4.795934
3.500000,3.678076
3.500000,3.431061
4.000000,3.475595
3.500000,3.253463
3.500000,3.249913
2.000000,2.970520
4.000000,3.305731
4.000000,4.076160
5.000000,3.869983
4.000000,3.795198
4.500000,3.717424
4.000000,4.097920
4.000000,3.931252
3.500000,3.579713
4.500000,3.863484
4.500000,3.838968
4.000000,4.202907
4.000000,4.186795
5.000000,3.856296
4.000000,4.141994
2.000000,3.740597
3.500000,3.786764
3.500000,4.076559
1.500000,3.393570
3.500000,2.977426
3.000000,2.917989
3.500000,3.317322
3.000000,4.506778
5.000000,4.271233
4.500000,3.623132
5.000000,3.546511
4.500000,3.244697
3.000000,3.508160
5.000000,3.275350
4.500000,3.208023
4.000000,2.588466
3.500000,3.484149
2.000000,3.627742
2.500000,2.545437
4.500000,3.537453
3.000000,3.350062
4.000000,3.199921
2.000000,2.886984
3.500000,3.043397
3.000000,2.909797
3.000000,2.810950
2.500000,2.742504
4.000000,3.573221
3.000000,2.335859
2.500000,3.035640
2.500000,3.685907
2.500000,3.489153
3.500000,3.303359
4.500000,3.538993
4.000000,3.610893
2.000000,3.545020
3.500000,4.323531
4.000000,3.418250
4.000000,3.549093
4.000000,3.957096
4.000000,4.139460
4.000000,4.004457
3.500000,3.855187
2.500000,3.268621
4.000000,3.510763
4.500000,3.626160
3.000000,3.668765
3.500000,3.368352
2.000000,3.737097
4.500000,3.627648
3.000000,3.357555
3.500000,3.081263
3.000000,3.251273
3.500000,2.994894
3.500000,3.394975
3.500000,3.363644
3.500000,3.866298
3.500000,3.749935
3.000000,3.459246
4.000000,3.440742
3.500000,3.918483
2.000000,3.734939
4.000000,4.370988
5.000000,3.843098
2.500000,3.972004
4.000000,3.947413
3.500000,3.510978
3.500000,3.727895
4.000000,5.234572
2.500000,3.096127
3.000000,2.847412
3.000000,3.147800
3.000000,3.032392
3.000000,3.443473
3.000000,3.184530
2.000000,3.165017
4.500000,4.213649
4.000000,4.446931
4.000000,3.664260
4.000000,3.586172
0.500000,1.824276
0.500000,2.634698
4.000000,2.465099
4.000000,3.595636
5.000000,3.794253
4.000000,3.958439
3.000000,3.777561
5.000000,4.299997
4.500000,3.836213
4.000000,4.164953
5.000000,4.155662
4.500000,3.806757
3.500000,3.450667
3.000000,2.947497
4.000000,3.815987
4.000000,3.540865
3.000000,3.611841
4.000000,3.859508
3.000000,3.192906
3.500000,3.358149
3.000000,3.337530
3.000000,3.220628
3.500000,3.439397
3.000000,3.053255
4.000000,3.698323
3.500000,3.467051
3.500000,3.704063
3.500000,3.690386
3.500000,3.458789
3.500000,3.374790
3.500000,3.436840
3.000000,3.791173
4.000000,3.574378
4.500000,3.257644
4.000000,3.334708
3.000000,3.535523
4.000000,3.732632
3.500000,3.465891
3.500000,3.480757
2.500000,3.671066
3.500000,3.576099
4.000000,3.425698
4.500000,3.686543
3.000000,3.515386
3.000000,3.474956
2.500000,3.691964
3.000000,3.646711
2.500000,3.835681
2.000000,3.561644
5.000000,3.335039
3.000000,3.590696
4.000000,3.516634
4.000000,3.893961
4.000000,3.614269
4.000000,3.740689
5.000000,3.717339
3.000000,3.145382
3.000000,3.497529
4.500000,3.688644
4.000000,3.717911
4.000000,3.001171
4.000000,3.051931
4.000000,3.335102
3.000000,3.397593
3.000000,3.422514
4.000000,3.228771
4.500000,3.146290
3.000000,3.007330
4.000000,3.162436
4.000000,2.878172
1.000000,2.038115
0.500000,2.384623
1.000000,3.869931
4.000000,3.616418
4.000000,3.296546
2.000000,3.245743
4.000000,3.608783
4.500000,3.719598
4.000000,3.132351
4.000000,3.630293
3.500000,3.466316
4.000000,3.579462
3.000000,3.332262
4.000000,3.430306
2.500000,3.583417
3.000000,3.676981
5.000000,3.145755
4.000000,2.998951
4.000000,3.963264
3.500000,3.737255
3.000000,3.630319
2.000000,3.876511
3.000000,3.537737
0.500000,3.097137
4.000000,3.789209
4.000000,3.748649
4.000000,3.321020
5.000000,3.479353
4.000000,3.326610
3.500000,3.696379
3.500000,3.573103
3.500000,3.348800
4.500000,3.506492
4.000000,4.191798
5.000000,2.969330
0.500000,3.346994
3.500000,3.568663
3.500000,3.459238
4.000000,3.512765
0.500000,3.568604
4.000000,3.763957
4.000000,3.660044
3.500000,3.596875
3.000000,3.512499
3.500000,3.490083
3.000000,3.696147
1.500000,3.565162
4.000000,3.435050
4.000000,3.786235
3.000000,4.030936
4.500000,3.455612
2.000000,3.214703
2.500000,3.541407
3.500000,3.482038
3.500000,3.328082
4.000000,3.451190
4.500000,3.324843
4.000000,3.618392
3.500000,3.540984
3.500000,4.078146
2.000000,2.746233
3.500000,3.635557
4.500000,3.941312
4.500000,3.306158
4.500000,3.925132
3.500000,3.448915
2.500000,3.383308
4.000000,3.671304
3.500000,3.154060
4.000000,3.125842
4.000000,3.342158
3.000000,4.036372
3.500000,3.441743
4.000000,4.089983
3.500000,4.167564
4.000000,3.874203
4.500000,4.211863
4.000000,4.080458
4.000000,3.592989
3.500000,3.435599
3.000000,3.217167
2.500000,3.551574
3.500000,3.613615
2.500000,2.936281
4.500000,3.403619
4.000000,3.598129
2.500000,3.653612
3.500000,4.130642
3.000000,3.613482
4.000000,3.500149
4.000000,3.341469
4.000000,3.546444
3.500000,3.695879
4.000000,3.668822
3.500000,3.309502
3.500000,3.460981
2.500000,2.948935
4.500000,3.611589
0.500000,4.320032
4.500000,3.705774
4.500000,4.121816
4.500000,3.567293
4.000000,3.735883
5.000000,3.720196
4.000000,4.120175
4.000000,3.577478
3.500000,4.602689
4.000000,4.309841
3.500000,4.104254
5.000000,3.914777
4.000000,4.007980
5.000000,3.525627
4.500000,4.385771
4.500000,3.759179
5.000000,4.483256
4.500000,4.063536
4.500000,4.365902
4.500000,4.090963
5.000000,3.729483
3.000000,3.691905
3.500000,2.590688
3.500000,3.151432
3.000000,2.473236
4.500000,3.552159
1.500000,2.870363
1.000000,1.827720
4.500000,3.227482
2.500000,2.845034
1.000000,2.524073
3.500000,4.166553
2.000000,3.360409
2.500000,2.977549
2.500000,3.302176
3.000000,2.349418
3.500000,3.702363
5.000000,2.979360
4.000000,3.217888
3.500000,3.407030
3.500000,3.581547
4.000000,2.679401
2.500000,1.510515
2.000000,3.154175
3.000000,2.862456
4.000000,3.306259
4.500000,3.130848
2.000000,3.101955
3.000000,2.791660
3.500000,2.540373
1.500000,2.909635
2.500000,2.576778
3.000000,3.685098
2.500000,2.893220
2.500000,2.402349
3.000000,3.726551
3.500000,3.548981
4.000000,2.673105
2.500000,5.034731
5.000000,3.489449
5.000000,3.020520
4.500000,2.738506
3.500000,2.537433
2.000000,2.564777
2.000000,2.271576
2.500000,2.554857
3.000000,3.113123
3.500000,3.423986
2.500000,3.242025
3.500000,3.709543
4.000000,3.399409
3.000000,2.423128
2.500000,2.605064
1.500000,2.919772
1.500000,2.367130
3.500000,2.481874
3.000000,2.257616
1.000000,3.105943
5.000000,3.753797
2.500000,3.370419
5.000000,4.153025
3.500000,3.296545
5.000000,3.604474
3.000000,3.805049
2.500000,3.202928
3.500000,3.483381
3.500000,3.584861
3.500000,3.532503
3.500000,3.460670
3.500000,3.581732
2.500000,3.463561
5.000000,4.269244
3.000000,3.726509
4.500000,3.935566
5.000000,3.683637
3.500000,3.805981
4.000000,3.999355
4.000000,4.454084
5.000000,3.527838
4.000000,3.326549
3.000000,4.071136
4.500000,3.891839
5.000000,4.173968
3.500000,3.721337
2.500000,4.053156
4.000000,4.335448
5.000000,4.082676
2.500000,3.187278
4.000000,3.740070
4.000000,3.654052
5.000000,3.441618
4.500000,4.667002
5.000000,4.688510
4.000000,4.026227
2.500000,3.710772
5.000000,3.784543
4.000000,3.394516
4.000000,3.589251
5.000000,4.267723
4.000000,4.231820
4.000000,4.272680
4.000000,3.715512
4.500000,3.781498
4.000000,3.807495
3.500000,3.490964
1.000000,3.227211
1.000000,3.880003
4.000000,3.813304
3.000000,2.773686
3.500000,2.975203
4.000000,4.008322
5.000000,3.628088
4.000000,3.713073
5.000000,4.241203
5.000000,3.989108
2.000000,2.937137
1.500000,2.249827
4.000000,3.046438
3.000000,3.015477
2.000000,3.392918
2.000000,2.244454
3.500000,3.374598
3.000000,3.084659
2.000000,2.424812
3.000000,3.420053
3.000000,3.003568
3.000000,2.627772
2.000000,2.602002
2.000000,2.371523
2.500000,2.850569
2.500000,2.758813
2.500000,3.030117
2.000000,2.488000
2.500000,3.646252
3.500000,2.851552
3.500000,2.734523
3.500000,3.207619
3.000000,2.751905
1.000000,1.934093
2.500000,3.063615
3.000000,2.762762
5.000000,3.794788
4.000000,3.983577
3.500000,3.267471
3.000000,3.210702
3.000000,3.745050
3.000000,4.031639
4.000000,3.493933
3.500000,3.684755
4.000000,3.676572
3.500000,3.798923
3.000000,3.691791
4.500000,3.206983
2.500000,4.199315
4.000000,2.884763
3.500000,2.649606
3.500000,3.462843
3.500000,3.893545
4.000000,3.489941
3.000000,4.027001
3.500000,4.588825
4.000000,3.943619
2.500000,3.897209
4.000000,3.714514
5.000000,3.580247
4.000000,3.825171
4.000000,3.935006
4.500000,4.022303
3.000000,4.155613
4.500000,5.683235
1.000000,3.786156
4.000000,2.844517
4.500000,4.495375
5.000000,4.213983
5.000000,3.256164
4.000000,3.550647
4.000000,3.776681
3.000000,3.450672
4.500000,4.177247
4.500000,3.802996
5.000000,4.089356
3.000000,2.473783
4.000000,2.825323
5.000000,3.561511
4.000000,3.868962
4.500000,3.592220
4.500000,3.819237
3.000000,3.458307
4.000000,3.818180
3.500000,3.696510
4.500000,3.655770
4.500000,3.794721
3.000000,3.439486
4.000000,3.844366
4.500000,3.906070
1.500000,3.233524
3.000000,3.308233
4.500000,4.224064
4.500000,3.432999
2.000000,3.787908
4.500000,4.038132
4.500000,3.286807
3.500000,3.718925
4.000000,4.063690
5.000000,4.093795
3.500000,4.312521
4.500000,4.496394
4.500000,4.346221
4.000000,4.196213
5.000000,4.625326
4.000000,4.183800
3.000000,4.497513
4.000000,4.278833
5.000000,4.379256
4.000000,3.466482
3.000000,3.613571
3.000000,3.252240
3.000000,3.252228
2.000000,3.588444
3.000000,3.517116
4.000000,3.383490
1.500000,3.434400
3.500000,3.059960
3.500000,3.129052
4.000000,3.239490
2.500000,3.408959
3.500000,3.067772
3.000000,3.244026
0.500000,2.875914
4.000000,3.438639
4.000000,3.760637
3.500000,3.790514
2.500000,3.161045
4.000000,3.469628
3.000000,3.738762
3.000000,3.326302
3.000000,3.544432
2.000000,3.334008
4.000000,3.425508
3.000000,3.554094
3.500000,3.611555
3.500000,3.683330
4.000000,3.792114
3.500000,4.009470
4.000000,3.558406
3.500000,3.579352
3.000000,3.969417
5.000000,3.575069
5.000000,4.183410
5.000000,4.888985
4.000000,4.331870
4.000000,3.772102
2.000000,4.105622
3.500000,3.707820
4.000000,3.857643
4.500000,4.287049
3.000000,4.285511
4.000000,4.357041
4.500000,4.127769
4.500000,3.987687
2.000000,4.096064
4.500000,3.547390
4.000000,3.621324
4.500000,3.722126
4.000000,3.370647
3.000000,3.309576
3.500000,3.399314
4.500000,3.500440
4.000000,3.804356
5.000000,3.839998
4.000000,3.663254
4.000000,3.790660
5.000000,3.206027
5.000000,3.337992
4.000000,4.369496
5.000000,4.567815
4.500000,4.313573
4.500000,4.304120
5.000000,4.192773
4.000000,3.445187
4.000000,3.550887
4.000000,3.507583
4.000000,3.607045
3.500000,3.677828
3.500000,3.703925
3.000000,3.862389
4.000000,3.808098
3.000000,3.308685
1.000000,2.939634
3.000000,3.162427
4.000000,2.618409
3.000000,2.969681
3.000000,2.948649
2.000000,3.287299
3.000000,3.899041
2.000000,3.906578
3.000000,3.711155
3.500000,3.644548
4.000000,3.798008
2.500000,3.813673
3.500000,4.488172
3.000000,3.502824
3.000000,3.011458
2.500000,3.576858
3.500000,3.518161
3.500000,3.782599
4.000000,3.987786
5.000000,3.891278
3.000000,4.657581
3.500000,2.833778
4.000000,2.994260
4.000000,3.637878
3.500000,3.720863
5.000000,3.368378
2.500000,3.196155
4.500000,3.563051
2.500000,3.496987
5.000000,4.626623
4.000000,3.609151
5.000000,5.132082
4.000000,4.558769
5.000000,3.585040
3.500000,3.605336
3.500000,3.526716
4.000000,2.769203
3.000000,2.492199
0.500000,2.653319
3.500000,3.075897
2.000000,2.627427
3.500000,2.651491
3.000000,2.682692
3.000000,3.218184
3.000000,3.431929
3.000000,3.186555
3.000000,3.020933
2.000000,3.261821
4.000000,3.367909
2.500000,3.098825
2.500000,3.071958
2.500000,3.088812
2.500000,3.195620
2.500000,3.108613
3.500000,3.251877
2.500000,3.041644
4.000000,3.941503
4.500000,3.880851
4.500000,4.736921
4.500000,4.014714
4.500000,3.339948
3.500000,4.071824
3.500000,2.859881
4.500000,4.070659
4.500000,3.850936
2.000000,4.264635
4.500000,4.243284
4.500000,3.512963
3.500000,3.659685
3.500000,3.418457
4.000000,4.446083
4.000000,3.631712
4.500000,4.391197
4.000000,3.831008
3.000000,3.690479
3.500000,3.832413
3.000000,3.560330
4.500000,3.884480
3.500000,2.950188
4.500000,4.122663
4.500000,3.944455
3.000000,2.857957
3.500000,4.241128
3.500000,2.941790
4.000000,3.516640
2.000000,3.359971
4.000000,3.742405
2.000000,3.405961
2.500000,3.139766
1.500000,3.936623
3.000000,3.503299
2.000000,3.198521
3.500000,3.854375
5.000000,2.972153
4.000000,3.950893
3.500000,3.760860
3.500000,3.750854
4.000000,3.684213
4.500000,3.573810
4.000000,3.469949
3.000000,3.882077
3.500000,3.826520
2.000000,3.133897
4.000000,3.062387
4.000000,3.201157
4.500000,3.099143
3.500000,3.675058
4.500000,3.726303
3.500000,3.312986
4.000000,3.752609
3.500000,3.813052
2.500000,3.267448
3.000000,3.496907
3.500000,3.260212
5.000000,3.857632
4.000000,3.663166
2.500000,3.872285
3.000000,3.766119
3.500000,3.980423
4.500000,3.754164
4.000000,3.458541
3.500000,3.613061
5.000000,4.627945
4.000000,4.213473
4.500000,3.578868
5.000000,3.710107
4.000000,3.908351
3.000000,4.184569
2.000000,4.099899
5.000000,3.698466
3.000000,3.352695
3.500000,3.963047
3.000000,3.326471
3.500000,3.822001
5.000000,3.777387
4.500000,3.853257
4.000000,3.718142
4.000000,4.042140
4.000000,3.930651
4.500000,3.747803
3.500000,3.548175
3.000000,3.800912
2.500000,4.121348
4.000000,3.629701
3.000000,3.785659
4.000000,3.983000
3.500000,3.741514
3.500000,3.636954
4.000000,3.870702
2.500000,3.608406
4.000000,3.887891
3.500000,3.910310
3.000000,3.523022
3.500000,3.210950
2.500000,3.662713
3.500000,3.100386
3.000000,3.999091
3.000000,3.931461
4.500000,4.653720
4.500000,3.182411
5.000000,3.582281
4.500000,4.336374
5.000000,4.156146
3.000000,3.422471
4.500000,3.675497
4.000000,3.893670
3.500000,4.018332
4.000000,3.965477
4.000000,3.713787
4.000000,4.063127
4.500000,4.827172
1.500000,3.439642
3.500000,3.406261
0.500000,3.383378
4.000000,3.712839
4.000000,3.868431
4.500000,4.197083
4.000000,3.812170
3.000000,4.405205
5.000000,3.573690
4.500000,3.973367
3.500000,4.387252
4.000000,4.018633
2.000000,3.517865
5.000000,4.001641
5.000000,4.322882
5.000000,4.087751
4.000000,2.505812
3.500000,3.928950
3.500000,3.383743
4.000000,3.892015
3.500000,4.259913
5.000000,4.785990
4.500000,3.763210
3.500000,4.152289
3.500000,3.560004
5.000000,4.167489
5.000000,3.711231
3.000000,3.836044
4.000000,3.099404
4.000000,3.735118
4.000000,3.302958
5.000000,4.317006
3.000000,4.059746
4.500000,3.815123
4.000000,4.150515
3.000000,3.190793
4.500000,4.190001
3.500000,4.046962
4.500000,3.244096
4.000000,3.595823
4.500000,3.459604
2.500000,4.045556
4.000000,3.782659
4.000000,3.484836
3.000000,3.492431
3.500000,3.646371
4.000000,3.430913
2.500000,3.514047
4.500000,3.598790
4.000000,3.786229
4.500000,4.760518
5.000000,3.707264
4.500000,3.463228
1.500000,3.766596
4.000000,3.552472
5.000000,3.686182
2.000000,4.064808
4.000000,3.617230
5.000000,3.774832
3.500000,4.187954
3.000000,3.592730
4.000000,4.137757
4.000000,3.183780
3.500000,3.919918
4.000000,3.747060
4.000000,3.333548
4.500000,3.994214
4.000000,3.599777
4.500000,3.727620
4.000000,3.825494
3.500000,2.953960
3.000000,3.185243
4.500000,3.949917
4.500000,3.732592
4.500000,4.115107
3.500000,3.799677
4.000000,3.889572
3.500000,3.835116
5.000000,3.618158
4.000000,3.480281
3.500000,3.284461
2.500000,3.524759
4.000000,3.510728
4.000000,3.507503
4.000000,3.158252
2.500000,3.771688
2.500000,3.578467
3.500000,3.659786
3.000000,3.711172
3.000000,3.683926
4.000000,3.530633
5.000000,4.086612
5.000000,3.894603
4.500000,4.581882
3.500000,2.811589
1.500000,2.549469
3.000000,3.560170
1.000000,3.584271
3.500000,3.748202
3.500000,2.987075
1.500000,3.551973
3.500000,2.710986
0.500000,3.167054
3.500000,2.811987
4.000000,2.902256
2.500000,3.553294
3.500000,3.805526
0.500000,2.822486
3.500000,3.564185
3.500000,3.323634
4.500000,3.586184
4.000000,4.092382
4.500000,4.170643
4.500000,4.115297
4.000000,4.040754
3.500000,3.248989
3.500000,3.924463
4.000000,3.973868
4.000000,4.052677
4.000000,3.597314
4.000000,4.125003
4.000000,4.085751
3.000000,3.696022
4.000000,3.892535
4.000000,3.826283
4.000000,3.408117
3.500000,3.884259
4.000000,3.780521
4.000000,4.088973
4.000000,3.918595
4.000000,4.158250
4.000000,4.143456
4.000000,4.002053
3.500000,3.489760
3.500000,3.838948
3.000000,3.229382
4.000000,3.969973
3.500000,3.603592
3.500000,4.033769
4.000000,3.753350
4.500000,3.971881
2.500000,3.539278
3.000000,3.534975
4.000000,3.712653
3.000000,2.964922
3.000000,3.821711
3.000000,2.669667
3.000000,2.962087
4.000000,3.679954
3.000000,3.391061
3.000000,3.082074
3.500000,3.464668
4.000000,3.522532
2.500000,3.170404
3.500000,3.690386
3.500000,3.590218
3.000000,3.521914
2.500000,3.561095
4.500000,3.497952
4.000000,3.439773
3.500000,3.672253
3.500000,3.629366
4.000000,3.742396
3.500000,4.450359
3.500000,3.406103
3.500000,4.201006
3.000000,2.946312
3.000000,2.985333
4.000000,3.888988
4.000000,4.408701
3.000000,3.564165
2.500000,3.167124
4.000000,4.271116
5.000000,3.674386
3.500000,3.783628
4.500000,3.926886
0.500000,2.197521
0.500000,1.649517
5.000000,4.323757
4.500000,4.209840
3.500000,3.550923
3.000000,4.178950
4.500000,3.615019
2.000000,4.118412
5.000000,3.947505
4.500000,3.618372
1.000000,3.706117
4.000000,3.717174
4.500000,3.814651
3.500000,3.478534
3.000000,3.785691
4.000000,3.762017
4.000000,3.973286
3.500000,3.653536
3.000000,3.651951
4.000000,3.600100
4.000000,3.711760
4.500000,4.040759
4.000000,3.340831
4.000000,4.158410
3.500000,3.863857
3.000000,3.938002
4.000000,4.008037
3.500000,4.244078
3.000000,3.825184
3.500000,3.601374
4.000000,3.641160
4.500000,4.293136
4.500000,3.593397
2.500000,3.570543
5.000000,3.925378
4.000000,3.967570
4.500000,4.175107
4.500000,2.873796
4.000000,3.535454
4.000000,3.609501
5.000000,4.374922
5.000000,3.802213
5.000000,3.760564
4.000000,3.249494
4.000000,4.307891
1.500000,3.822148
4.500000,4.138646
4.500000,3.994446
2.000000,2.658952
5.000000,4.324082
3.500000,3.460729
4.000000,3.916470
4.500000,3.319277
3.500000,4.074411
4.000000,4.371086
4.500000,3.562293
4.500000,3.846491
2.500000,3.676004
4.000000,3.966022
4.000000,3.465983
3.000000,3.316998
2.500000,3.191168
4.500000,4.032801
3.000000,3.885759
4.000000,3.194443
3.000000,3.534758
4.000000,3.370302
5.000000,3.798545
3.500000,3.537392
3.500000,4.118504
5.000000,4.128993
4.500000,4.467749
5.000000,3.866857
4.500000,4.244169
5.000000,4.165220
4.500000,3.039059
2.000000,3.529550
2.500000,4.029834
4.500000,3.980825
4.000000,3.963910
4.000000,3.390976
3.500000,3.843137
4.500000,4.266539
4.500000,3.941979
4.000000,3.716179
4.000000,3.901443
4.000000,3.477639
4.000000,2.937916
3.500000,3.186566
2.000000,3.487949
4.000000,3.924502
3.500000,4.202124
5.000000,4.234167
4.000000,4.003747
2.500000,2.613961
1.000000,2.548791
0.500000,3.045088
2.500000,2.525175
3.500000,3.213827
2.000000,2.249039
2.000000,2.215098
4.000000,4.220392
4.000000,2.436460
3.500000,3.096442
2.500000,2.200986
4.000000,3.453389
2.000000,3.664893
2.000000,2.569899
1.000000,1.403172
3.500000,2.282725
2.000000,2.466409
4.000000,3.091097
3.000000,3.029249
0.500000,1.976214
3.000000,2.089336
3.000000,2.720510
2.000000,2.857467
3.000000,3.064792
4.500000,3.352087
0.500000,1.815995
1.500000,2.333137
4.500000,1.853549
3.000000,1.986283
0.500000,3.223935
4.000000,4.052977
4.500000,4.072493
1.500000,3.534335
2.500000,3.403261
2.500000,3.660824
3.000000,3.525122
3.500000,3.272786
4.500000,3.745765
4.000000,3.505568
4.000000,3.531996
2.500000,3.354525
3.500000,3.097167
2.500000,3.608681
2.500000,3.342475
4.000000,3.774719
3.000000,3.486889
3.500000,3.661829
2.000000,3.580326
0.500000,3.537469
3.000000,3.217737
2.000000,2.690345
0.500000,2.723704
1.000000,3.116851
3.000000,3.202618
3.500000,3.463279
4.500000,3.585576
3.500000,3.689608
4.000000,3.461505
4.000000,3.777407
4.000000,3.833108
3.000000,3.324042
4.000000,3.561408
4.000000,3.802158
4.000000,3.865682
3.500000,3.439168
3.000000,3.508418
3.500000,3.588279
4.000000,3.819597
3.500000,3.357090
3.500000,3.511519
4.000000,3.817769
2.000000,5.198363
4.000000,3.877397
4.000000,3.774035
4.000000,3.554681
3.500000,3.402019
4.000000,3.708645
3.500000,3.716388
4.000000,3.662430
3.000000,3.717346
3.500000,3.646873
4.000000,3.919648
